place,title,time,pay,date
울산 남구,롯데마트 울산점,시간협의,"월급1,698,300",30분전
제주 제주시,롯데마트 제주점,09:30~17:30,"시급9,280",42분전
서울 광진구,롯데마트 강변점,09:30~11:00,"시급9,200",43분전
제주 제주시,롯데마트 제주점,09:00~17:00,"시급9,280",45분전
강원 춘천시,롯데마트 춘천점,시간협의,"시급9,160",04/25
제주 제주시,롯데마트 제주점,09:30~17:30,"시급9,280",04/25
서울 송파구,롯데마트 제타플렉스,시간협의,"월급1,698,300",04/22
서울 광진구,롯데마트 강변점,09:30~11:00,"시급9,200",04/22
